payment_id,merchant_id,customer_id,amount,currency,payment_method,failure_reason,payment_status,attempt_number,previous_success_rate,time_since_failure_minutes,is_subscription,recovery_eligible,recovery_action,recovery_success,recovered_amount
pay_1022,merch_105,cust_1005,9999,INR,wallet,temporary_network_error,FAILED,2,0.81,138,0,1,RETRY_PAYMENT,1,9999.0
pay_1023,merch_101,cust_1168,499,INR,card,timeout,FAILED,3,0.25,143,1,1,RETRY_PAYMENT,0,0.0
pay_1024,merch_100,cust_1010,999,INR,card,limit_exceeded,FAILED,1,0.17,66,0,1,SEND_REMINDER,1,999.0
pay_1025,merch_100,cust_1129,2999,INR,netbanking,timeout,FAILED,1,0.46,169,0,1,RETRY_PAYMENT,1,2999.0
pay_1026,merch_100,cust_1132,2999,INR,wallet,insufficient_funds,FAILED,2,0.52,81,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1027,merch_104,cust_1053,499,INR,upi,insufficient_funds,FAILED,1,0.26,77,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1028,merch_104,cust_1141,1499,INR,netbanking,authentication_failure,FAILED,1,0.72,109,0,1,SEND_REMINDER,1,1499.0
pay_1029,merch_102,cust_1097,999,INR,wallet,bank_declined,FAILED,1,0.9,174,1,1,SEND_REMINDER,0,0.0
pay_1030,merch_101,cust_1137,1499,INR,upi,limit_exceeded,FAILED,3,0.33,163,0,0,STOP,0,0.0
pay_1031,merch_105,cust_1095,25000,INR,card,bank_declined,FAILED,1,0.37,112,1,1,SEND_PAYMENT_LINK,1,25000.0
pay_1032,merch_104,cust_1063,499,INR,netbanking,temporary_network_error,FAILED,2,0.19,141,1,1,RETRY_PAYMENT,1,499.0
pay_1033,merch_105,cust_1022,4999,INR,netbanking,authentication_failure,FAILED,1,0.84,58,1,1,SEND_REMINDER,1,4999.0
pay_1034,merch_103,cust_1056,9999,INR,upi,temporary_network_error,FAILED,1,0.55,79,1,1,RETRY_PAYMENT,1,9999.0
pay_1035,merch_102,cust_1179,2999,INR,netbanking,timeout,FAILED,1,0.86,44,1,1,RETRY_PAYMENT,1,2999.0
pay_1036,merch_103,cust_1046,4999,INR,wallet,bank_declined,FAILED,2,0.21,3,0,1,SEND_REMINDER,0,0.0
pay_1037,merch_101,cust_1096,2999,INR,upi,limit_exceeded,FAILED,3,0.93,64,1,0,STOP,0,0.0
pay_1038,merch_105,cust_1117,999,INR,wallet,authentication_failure,FAILED,2,0.53,71,1,1,SEND_REMINDER,0,0.0
pay_1039,merch_105,cust_1058,2999,INR,upi,authentication_failure,FAILED,2,0.75,24,0,1,SEND_REMINDER,1,2999.0
pay_1040,merch_101,cust_1023,999,INR,upi,temporary_network_error,FAILED,3,0.34,127,0,1,RETRY_PAYMENT,0,0.0
pay_1041,merch_103,cust_1173,25000,INR,card,bank_declined,FAILED,2,0.54,174,0,1,SEND_PAYMENT_LINK,1,25000.0
pay_1042,merch_104,cust_1048,199,INR,wallet,limit_exceeded,FAILED,2,0.74,63,0,1,SEND_REMINDER,0,0.0
pay_1043,merch_101,cust_1172,25000,INR,card,insufficient_funds,FAILED,1,0.41,35,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1044,merch_103,cust_1126,9999,INR,card,authentication_failure,FAILED,1,0.39,174,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1045,merch_100,cust_1074,2999,INR,wallet,authentication_failure,FAILED,1,0.28,162,1,1,SEND_REMINDER,1,2999.0
pay_1046,merch_102,cust_1164,25000,INR,upi,bank_declined,FAILED,2,0.82,15,1,1,SEND_PAYMENT_LINK,1,25000.0
pay_1047,merch_103,cust_1084,2999,INR,netbanking,temporary_network_error,FAILED,1,0.4,48,1,1,RETRY_PAYMENT,1,2999.0
pay_1048,merch_100,cust_1110,15000,INR,card,temporary_network_error,FAILED,2,0.54,40,1,1,RETRY_PAYMENT,1,15000.0
pay_1049,merch_103,cust_1001,999,INR,netbanking,insufficient_funds,FAILED,2,0.44,77,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1050,merch_101,cust_1137,2999,INR,upi,bank_declined,FAILED,3,0.81,42,0,1,SEND_REMINDER,0,0.0
pay_1051,merch_103,cust_1001,4999,INR,card,temporary_network_error,FAILED,1,0.34,35,1,1,RETRY_PAYMENT,1,4999.0
pay_1052,merch_102,cust_1008,999,INR,card,bank_declined,FAILED,3,0.94,31,1,1,SEND_REMINDER,0,0.0
pay_1053,merch_103,cust_1174,999,INR,netbanking,bank_declined,FAILED,2,0.72,100,0,1,SEND_REMINDER,1,999.0
pay_1054,merch_100,cust_1005,999,INR,card,authentication_failure,FAILED,2,0.11,176,0,1,SEND_REMINDER,1,999.0
pay_1055,merch_102,cust_1109,199,INR,wallet,bank_declined,FAILED,1,0.34,22,1,1,SEND_REMINDER,1,199.0
pay_1056,merch_101,cust_1186,25000,INR,card,insufficient_funds,FAILED,1,0.75,68,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1057,merch_103,cust_1050,15000,INR,upi,limit_exceeded,FAILED,3,0.53,47,0,0,STOP,0,0.0
pay_1058,merch_104,cust_1161,999,INR,card,temporary_network_error,FAILED,1,0.44,71,0,1,RETRY_PAYMENT,0,0.0
pay_1059,merch_103,cust_1004,1499,INR,upi,temporary_network_error,FAILED,2,0.45,79,0,1,RETRY_PAYMENT,1,1499.0
pay_1060,merch_103,cust_1122,199,INR,wallet,limit_exceeded,FAILED,1,0.36,69,1,1,SEND_REMINDER,1,199.0
pay_1061,merch_102,cust_1182,9999,INR,card,authentication_failure,FAILED,1,0.25,1,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1062,merch_102,cust_1054,2999,INR,wallet,authentication_failure,FAILED,2,0.19,48,1,1,SEND_REMINDER,0,0.0
pay_1063,merch_102,cust_1085,2999,INR,upi,temporary_network_error,FAILED,3,0.11,142,0,1,RETRY_PAYMENT,1,2999.0
pay_1064,merch_105,cust_1092,25000,INR,netbanking,insufficient_funds,FAILED,3,0.33,150,1,0,STOP,0,0.0
pay_1065,merch_100,cust_1027,999,INR,upi,temporary_network_error,FAILED,2,0.92,168,0,1,RETRY_PAYMENT,1,999.0
pay_1066,merch_103,cust_1025,499,INR,netbanking,authentication_failure,FAILED,3,0.5,52,0,0,STOP,0,0.0
pay_1067,merch_100,cust_1032,1499,INR,wallet,timeout,FAILED,3,0.31,144,1,1,RETRY_PAYMENT,0,0.0
pay_1068,merch_103,cust_1161,499,INR,wallet,temporary_network_error,FAILED,2,0.46,129,0,1,RETRY_PAYMENT,1,499.0
pay_1069,merch_102,cust_1178,999,INR,netbanking,temporary_network_error,FAILED,2,0.15,178,0,1,RETRY_PAYMENT,1,999.0
pay_1070,merch_103,cust_1126,25000,INR,upi,insufficient_funds,FAILED,2,0.74,99,1,1,SEND_PAYMENT_LINK,1,25000.0
pay_1071,merch_102,cust_1052,999,INR,upi,insufficient_funds,FAILED,2,0.29,179,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1072,merch_104,cust_1116,25000,INR,netbanking,authentication_failure,FAILED,1,0.35,69,0,1,SEND_PAYMENT_LINK,1,25000.0
pay_1073,merch_100,cust_1136,1499,INR,netbanking,temporary_network_error,FAILED,3,0.23,72,0,1,RETRY_PAYMENT,1,1499.0
pay_1074,merch_100,cust_1164,1499,INR,card,timeout,FAILED,1,0.1,89,1,1,RETRY_PAYMENT,1,1499.0
pay_1075,merch_105,cust_1140,2999,INR,card,bank_declined,FAILED,2,0.35,15,0,1,SEND_REMINDER,0,0.0
pay_1076,merch_101,cust_1187,2999,INR,card,authentication_failure,FAILED,1,0.56,150,0,1,SEND_REMINDER,0,0.0
pay_1077,merch_105,cust_1097,2999,INR,card,bank_declined,FAILED,1,0.38,53,1,1,SEND_REMINDER,1,2999.0
pay_1078,merch_101,cust_1186,9999,INR,netbanking,insufficient_funds,FAILED,2,0.18,47,1,1,SEND_PAYMENT_LINK,1,9999.0
pay_1079,merch_101,cust_1048,15000,INR,card,limit_exceeded,FAILED,1,0.12,42,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1080,merch_105,cust_1155,1499,INR,upi,insufficient_funds,FAILED,1,0.46,117,1,1,SEND_PAYMENT_LINK,1,1499.0
pay_1081,merch_104,cust_1035,199,INR,upi,bank_declined,FAILED,2,0.12,4,0,1,SEND_REMINDER,1,199.0
pay_1082,merch_100,cust_1068,999,INR,upi,temporary_network_error,FAILED,1,0.56,87,0,1,RETRY_PAYMENT,1,999.0
pay_1083,merch_103,cust_1194,15000,INR,card,authentication_failure,FAILED,1,0.51,63,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1084,merch_102,cust_1160,25000,INR,upi,temporary_network_error,FAILED,1,0.19,76,0,1,RETRY_PAYMENT,1,25000.0
pay_1085,merch_103,cust_1036,199,INR,card,temporary_network_error,FAILED,1,0.46,38,1,1,RETRY_PAYMENT,1,199.0
pay_1086,merch_101,cust_1175,9999,INR,upi,bank_declined,FAILED,1,0.94,58,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1087,merch_102,cust_1091,499,INR,netbanking,temporary_network_error,FAILED,1,0.88,22,0,1,RETRY_PAYMENT,1,499.0
pay_1088,merch_101,cust_1109,25000,INR,netbanking,timeout,FAILED,1,0.68,39,1,1,RETRY_PAYMENT,1,25000.0
pay_1089,merch_102,cust_1089,499,INR,netbanking,bank_declined,FAILED,3,0.41,68,0,0,STOP,0,0.0
pay_1090,merch_100,cust_1038,999,INR,netbanking,insufficient_funds,FAILED,2,0.48,123,0,1,SEND_PAYMENT_LINK,1,999.0
pay_1091,merch_103,cust_1186,2999,INR,card,temporary_network_error,FAILED,1,0.95,47,1,1,RETRY_PAYMENT,1,2999.0
pay_1092,merch_103,cust_1108,15000,INR,wallet,timeout,FAILED,3,0.38,168,0,1,RETRY_PAYMENT,1,15000.0
pay_1093,merch_104,cust_1127,25000,INR,wallet,timeout,FAILED,2,0.8,99,0,1,RETRY_PAYMENT,1,25000.0
pay_1094,merch_103,cust_1134,1499,INR,upi,insufficient_funds,FAILED,1,0.1,5,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1095,merch_101,cust_1028,199,INR,netbanking,authentication_failure,FAILED,1,0.35,37,1,1,SEND_REMINDER,1,199.0
pay_1096,merch_101,cust_1014,999,INR,upi,limit_exceeded,FAILED,3,0.22,7,1,0,STOP,0,0.0
pay_1097,merch_102,cust_1013,499,INR,upi,bank_declined,FAILED,2,0.84,8,0,1,SEND_REMINDER,1,499.0
pay_1098,merch_100,cust_1062,499,INR,upi,timeout,FAILED,2,0.23,47,1,1,RETRY_PAYMENT,1,499.0
pay_1099,merch_105,cust_1135,2999,INR,wallet,bank_declined,FAILED,3,0.39,166,0,0,STOP,0,0.0
pay_1100,merch_102,cust_1028,999,INR,upi,limit_exceeded,FAILED,1,0.61,45,0,1,SEND_REMINDER,1,999.0
pay_1101,merch_103,cust_1174,15000,INR,netbanking,timeout,FAILED,2,0.36,59,1,1,RETRY_PAYMENT,0,0.0
pay_1102,merch_102,cust_1023,25000,INR,wallet,insufficient_funds,FAILED,3,0.28,159,0,0,STOP,0,0.0
pay_1103,merch_101,cust_1100,999,INR,upi,limit_exceeded,FAILED,2,0.51,168,1,1,SEND_REMINDER,0,0.0
pay_1104,merch_101,cust_1013,4999,INR,wallet,insufficient_funds,FAILED,1,0.19,20,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1105,merch_102,cust_1007,1499,INR,netbanking,insufficient_funds,FAILED,2,0.19,55,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1106,merch_102,cust_1048,25000,INR,card,limit_exceeded,FAILED,1,0.3,22,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1107,merch_103,cust_1011,199,INR,netbanking,temporary_network_error,FAILED,1,0.11,92,1,1,RETRY_PAYMENT,0,0.0
pay_1108,merch_104,cust_1049,4999,INR,wallet,limit_exceeded,FAILED,1,0.93,180,0,1,SEND_REMINDER,1,4999.0
pay_1109,merch_105,cust_1128,499,INR,card,temporary_network_error,FAILED,2,0.78,123,0,1,RETRY_PAYMENT,1,499.0
pay_1110,merch_101,cust_1174,15000,INR,upi,limit_exceeded,FAILED,1,0.91,60,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1111,merch_105,cust_1036,999,INR,netbanking,bank_declined,FAILED,1,0.39,93,1,1,SEND_REMINDER,1,999.0
pay_1112,merch_105,cust_1198,9999,INR,card,insufficient_funds,FAILED,2,0.62,40,1,1,SEND_PAYMENT_LINK,1,9999.0
pay_1113,merch_100,cust_1036,2999,INR,upi,bank_declined,FAILED,1,0.49,44,1,1,SEND_REMINDER,1,2999.0
pay_1114,merch_102,cust_1147,4999,INR,netbanking,temporary_network_error,FAILED,1,0.25,118,1,1,RETRY_PAYMENT,0,0.0
pay_1115,merch_102,cust_1195,15000,INR,card,temporary_network_error,FAILED,2,0.52,94,1,1,RETRY_PAYMENT,1,15000.0
pay_1116,merch_104,cust_1174,999,INR,wallet,authentication_failure,FAILED,2,0.82,81,1,1,SEND_REMINDER,1,999.0
pay_1117,merch_103,cust_1129,15000,INR,netbanking,limit_exceeded,FAILED,1,0.63,165,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1118,merch_101,cust_1179,25000,INR,upi,insufficient_funds,FAILED,1,0.35,41,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1119,merch_101,cust_1099,15000,INR,upi,authentication_failure,FAILED,2,0.5,137,1,1,SEND_PAYMENT_LINK,1,15000.0
pay_1120,merch_101,cust_1187,499,INR,wallet,bank_declined,FAILED,1,0.44,17,1,1,SEND_REMINDER,1,499.0
pay_1121,merch_104,cust_1124,1499,INR,wallet,temporary_network_error,FAILED,1,0.49,140,0,1,RETRY_PAYMENT,0,0.0
pay_1122,merch_101,cust_1163,1499,INR,netbanking,timeout,FAILED,1,0.94,98,0,1,RETRY_PAYMENT,1,1499.0
pay_1123,merch_102,cust_1110,15000,INR,card,temporary_network_error,FAILED,1,0.84,176,1,1,RETRY_PAYMENT,1,15000.0
pay_1124,merch_105,cust_1045,499,INR,card,temporary_network_error,FAILED,1,0.44,77,1,1,RETRY_PAYMENT,0,0.0
pay_1125,merch_104,cust_1054,2999,INR,card,temporary_network_error,FAILED,1,0.86,110,1,1,RETRY_PAYMENT,0,0.0
pay_1126,merch_102,cust_1042,1499,INR,netbanking,bank_declined,FAILED,2,0.5,177,0,1,SEND_REMINDER,0,0.0
pay_1127,merch_103,cust_1090,9999,INR,upi,timeout,FAILED,2,0.27,171,0,1,RETRY_PAYMENT,1,9999.0
pay_1128,merch_105,cust_1190,4999,INR,upi,insufficient_funds,FAILED,2,0.89,128,1,1,SEND_PAYMENT_LINK,1,4999.0
pay_1129,merch_105,cust_1104,2999,INR,upi,bank_declined,FAILED,1,0.64,164,0,1,SEND_REMINDER,1,2999.0
pay_1130,merch_105,cust_1048,9999,INR,card,timeout,FAILED,2,0.28,54,0,1,RETRY_PAYMENT,0,0.0
pay_1131,merch_104,cust_1003,4999,INR,netbanking,temporary_network_error,FAILED,1,0.86,129,0,1,RETRY_PAYMENT,1,4999.0
pay_1132,merch_105,cust_1116,9999,INR,wallet,authentication_failure,FAILED,1,0.8,110,1,1,SEND_PAYMENT_LINK,1,9999.0
pay_1133,merch_101,cust_1117,9999,INR,netbanking,insufficient_funds,FAILED,2,0.61,139,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1134,merch_105,cust_1176,9999,INR,netbanking,limit_exceeded,FAILED,2,0.9,26,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1135,merch_100,cust_1022,199,INR,wallet,temporary_network_error,FAILED,2,0.74,160,0,1,RETRY_PAYMENT,1,199.0
pay_1136,merch_104,cust_1148,199,INR,netbanking,bank_declined,FAILED,1,0.29,117,1,1,SEND_REMINDER,1,199.0
pay_1137,merch_103,cust_1031,4999,INR,wallet,bank_declined,FAILED,3,0.7,102,0,0,STOP,0,0.0
pay_1138,merch_102,cust_1200,1499,INR,netbanking,authentication_failure,FAILED,3,0.32,107,0,0,STOP,0,0.0
pay_1139,merch_100,cust_1106,199,INR,upi,temporary_network_error,FAILED,1,0.77,133,1,1,RETRY_PAYMENT,1,199.0
pay_1140,merch_104,cust_1110,1499,INR,wallet,insufficient_funds,FAILED,2,0.65,14,1,1,SEND_PAYMENT_LINK,1,1499.0
pay_1141,merch_105,cust_1099,999,INR,wallet,authentication_failure,FAILED,2,0.23,60,0,1,SEND_REMINDER,0,0.0
pay_1142,merch_101,cust_1129,499,INR,wallet,limit_exceeded,FAILED,1,0.81,41,1,1,SEND_REMINDER,1,499.0
pay_1143,merch_100,cust_1006,9999,INR,upi,limit_exceeded,FAILED,2,0.23,159,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1144,merch_100,cust_1190,999,INR,wallet,limit_exceeded,FAILED,3,0.76,48,0,0,STOP,0,0.0
pay_1145,merch_105,cust_1056,2999,INR,card,timeout,FAILED,1,0.72,97,1,1,RETRY_PAYMENT,1,2999.0
pay_1146,merch_102,cust_1021,999,INR,upi,limit_exceeded,FAILED,2,0.84,29,1,1,SEND_REMINDER,0,0.0
pay_1147,merch_100,cust_1027,999,INR,netbanking,authentication_failure,FAILED,1,0.18,127,1,1,SEND_REMINDER,0,0.0
pay_1148,merch_101,cust_1100,499,INR,wallet,temporary_network_error,FAILED,2,0.16,161,0,1,RETRY_PAYMENT,1,499.0
pay_1149,merch_103,cust_1096,4999,INR,wallet,insufficient_funds,FAILED,1,0.35,46,0,1,SEND_PAYMENT_LINK,1,4999.0
pay_1150,merch_102,cust_1088,15000,INR,upi,insufficient_funds,FAILED,2,0.73,32,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1151,merch_104,cust_1005,25000,INR,card,insufficient_funds,FAILED,1,0.2,56,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1152,merch_101,cust_1021,999,INR,netbanking,authentication_failure,FAILED,2,0.27,24,1,1,SEND_REMINDER,0,0.0
pay_1153,merch_105,cust_1075,15000,INR,wallet,bank_declined,FAILED,2,0.9,50,1,1,SEND_PAYMENT_LINK,1,15000.0
pay_1154,merch_105,cust_1183,2999,INR,wallet,temporary_network_error,FAILED,2,0.77,151,1,1,RETRY_PAYMENT,1,2999.0
pay_1155,merch_101,cust_1184,15000,INR,wallet,bank_declined,FAILED,2,0.61,70,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1156,merch_104,cust_1098,9999,INR,card,timeout,FAILED,1,0.42,162,0,1,RETRY_PAYMENT,1,9999.0
pay_1157,merch_100,cust_1130,2999,INR,wallet,authentication_failure,FAILED,2,0.8,166,1,1,SEND_REMINDER,1,2999.0
pay_1158,merch_100,cust_1046,4999,INR,wallet,insufficient_funds,FAILED,1,0.31,56,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1159,merch_102,cust_1031,199,INR,netbanking,limit_exceeded,FAILED,1,0.71,55,1,1,SEND_REMINDER,0,0.0
pay_1160,merch_102,cust_1059,25000,INR,upi,bank_declined,FAILED,1,0.61,135,0,1,SEND_PAYMENT_LINK,1,25000.0
pay_1161,merch_102,cust_1183,499,INR,wallet,limit_exceeded,FAILED,2,0.37,82,0,1,SEND_REMINDER,1,499.0
pay_1162,merch_103,cust_1127,199,INR,netbanking,bank_declined,FAILED,1,0.21,44,1,1,SEND_REMINDER,0,0.0
pay_1163,merch_101,cust_1147,199,INR,netbanking,temporary_network_error,FAILED,3,0.77,148,0,1,RETRY_PAYMENT,0,0.0
pay_1164,merch_102,cust_1033,9999,INR,upi,timeout,FAILED,2,0.13,166,0,1,RETRY_PAYMENT,1,9999.0
pay_1165,merch_100,cust_1106,2999,INR,netbanking,authentication_failure,FAILED,1,0.44,143,1,1,SEND_REMINDER,1,2999.0
pay_1166,merch_100,cust_1100,2999,INR,wallet,bank_declined,FAILED,3,0.92,32,1,1,SEND_REMINDER,0,0.0
pay_1167,merch_100,cust_1007,1499,INR,upi,temporary_network_error,FAILED,1,0.19,83,1,1,RETRY_PAYMENT,1,1499.0
pay_1168,merch_100,cust_1048,4999,INR,upi,limit_exceeded,FAILED,1,0.32,12,0,1,SEND_REMINDER,1,4999.0
pay_1169,merch_102,cust_1019,2999,INR,netbanking,limit_exceeded,FAILED,2,0.77,98,1,1,SEND_REMINDER,0,0.0
pay_1170,merch_101,cust_1149,15000,INR,upi,insufficient_funds,FAILED,1,0.83,150,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1171,merch_105,cust_1031,25000,INR,card,timeout,FAILED,2,0.66,72,1,1,RETRY_PAYMENT,1,25000.0
pay_1172,merch_103,cust_1057,499,INR,netbanking,authentication_failure,FAILED,3,0.17,143,0,0,STOP,0,0.0
pay_1173,merch_105,cust_1165,1499,INR,upi,temporary_network_error,FAILED,2,0.15,4,0,1,RETRY_PAYMENT,1,1499.0
pay_1174,merch_103,cust_1048,15000,INR,upi,authentication_failure,FAILED,1,0.79,136,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1175,merch_102,cust_1181,15000,INR,card,timeout,FAILED,1,0.88,57,1,1,RETRY_PAYMENT,1,15000.0
pay_1176,merch_103,cust_1158,25000,INR,card,bank_declined,FAILED,1,0.16,109,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1177,merch_104,cust_1165,499,INR,card,bank_declined,FAILED,1,0.73,62,0,1,SEND_REMINDER,0,0.0
pay_1178,merch_101,cust_1068,199,INR,wallet,limit_exceeded,FAILED,2,0.48,68,0,1,SEND_REMINDER,0,0.0
pay_1179,merch_100,cust_1090,9999,INR,card,insufficient_funds,FAILED,2,0.53,131,1,1,SEND_PAYMENT_LINK,1,9999.0
pay_1180,merch_102,cust_1094,499,INR,upi,limit_exceeded,FAILED,2,0.72,109,0,1,SEND_REMINDER,1,499.0
pay_1181,merch_103,cust_1045,2999,INR,wallet,timeout,FAILED,2,0.19,13,0,1,RETRY_PAYMENT,0,0.0
pay_1182,merch_101,cust_1029,199,INR,upi,timeout,FAILED,1,0.3,137,0,1,RETRY_PAYMENT,1,199.0
pay_1183,merch_104,cust_1179,9999,INR,wallet,bank_declined,FAILED,1,0.29,178,1,1,SEND_PAYMENT_LINK,1,9999.0
pay_1184,merch_101,cust_1052,4999,INR,netbanking,limit_exceeded,FAILED,2,0.34,1,0,1,SEND_REMINDER,1,4999.0
pay_1185,merch_105,cust_1159,15000,INR,netbanking,limit_exceeded,FAILED,1,0.24,175,0,1,SEND_PAYMENT_LINK,1,15000.0
pay_1186,merch_102,cust_1116,999,INR,upi,limit_exceeded,FAILED,2,0.46,6,0,1,SEND_REMINDER,0,0.0
pay_1187,merch_100,cust_1043,199,INR,netbanking,bank_declined,FAILED,2,0.1,64,1,1,SEND_REMINDER,1,199.0
pay_1188,merch_100,cust_1145,2999,INR,card,timeout,FAILED,2,0.24,38,0,1,RETRY_PAYMENT,1,2999.0
pay_1189,merch_105,cust_1085,15000,INR,wallet,limit_exceeded,FAILED,1,0.94,66,1,1,SEND_PAYMENT_LINK,1,15000.0
pay_1190,merch_103,cust_1003,4999,INR,netbanking,limit_exceeded,FAILED,1,0.86,170,1,1,SEND_REMINDER,1,4999.0
pay_1191,merch_105,cust_1132,199,INR,card,bank_declined,FAILED,1,0.66,37,1,1,SEND_REMINDER,1,199.0
pay_1192,merch_101,cust_1147,9999,INR,netbanking,insufficient_funds,FAILED,3,0.18,97,0,0,STOP,0,0.0
pay_1193,merch_102,cust_1160,25000,INR,wallet,timeout,FAILED,1,0.33,174,1,1,RETRY_PAYMENT,0,0.0
pay_1194,merch_103,cust_1150,9999,INR,netbanking,authentication_failure,FAILED,1,0.13,134,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1195,merch_100,cust_1110,15000,INR,netbanking,authentication_failure,FAILED,1,0.92,128,0,1,SEND_PAYMENT_LINK,1,15000.0
pay_1196,merch_101,cust_1133,2999,INR,card,authentication_failure,FAILED,2,0.35,76,0,1,SEND_REMINDER,1,2999.0
pay_1197,merch_101,cust_1072,499,INR,upi,bank_declined,FAILED,1,0.1,91,0,1,SEND_REMINDER,1,499.0
pay_1198,merch_101,cust_1089,2999,INR,card,temporary_network_error,FAILED,3,0.33,51,1,1,RETRY_PAYMENT,0,0.0
pay_1199,merch_100,cust_1074,1499,INR,upi,bank_declined,FAILED,1,0.31,174,1,1,SEND_REMINDER,1,1499.0
pay_1200,merch_100,cust_1066,2999,INR,netbanking,insufficient_funds,FAILED,2,0.47,83,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1201,merch_101,cust_1064,999,INR,wallet,timeout,FAILED,1,0.36,22,1,1,RETRY_PAYMENT,1,999.0
pay_1202,merch_105,cust_1118,25000,INR,card,bank_declined,FAILED,2,0.18,135,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1203,merch_104,cust_1175,4999,INR,wallet,authentication_failure,FAILED,2,0.5,106,1,1,SEND_REMINDER,1,4999.0
pay_1204,merch_104,cust_1006,9999,INR,upi,insufficient_funds,FAILED,2,0.87,63,1,1,SEND_PAYMENT_LINK,1,9999.0
pay_1205,merch_104,cust_1144,2999,INR,upi,bank_declined,FAILED,1,0.44,2,1,1,SEND_REMINDER,0,0.0
pay_1206,merch_104,cust_1117,199,INR,upi,temporary_network_error,FAILED,1,0.81,167,0,1,RETRY_PAYMENT,1,199.0
pay_1207,merch_100,cust_1074,15000,INR,netbanking,temporary_network_error,FAILED,1,0.73,173,0,1,RETRY_PAYMENT,1,15000.0
pay_1208,merch_104,cust_1036,25000,INR,wallet,insufficient_funds,FAILED,1,0.86,164,0,1,SEND_PAYMENT_LINK,1,25000.0
pay_1209,merch_102,cust_1184,199,INR,wallet,timeout,FAILED,3,0.27,18,0,1,RETRY_PAYMENT,1,199.0
pay_1210,merch_100,cust_1133,499,INR,card,insufficient_funds,FAILED,1,0.5,130,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1211,merch_100,cust_1076,9999,INR,wallet,insufficient_funds,FAILED,1,0.82,140,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1212,merch_105,cust_1112,499,INR,wallet,insufficient_funds,FAILED,3,0.12,37,0,0,STOP,0,0.0
pay_1213,merch_101,cust_1130,25000,INR,card,bank_declined,FAILED,2,0.35,171,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1214,merch_103,cust_1094,2999,INR,wallet,bank_declined,FAILED,3,0.78,119,1,1,SEND_REMINDER,0,0.0
pay_1215,merch_101,cust_1007,2999,INR,wallet,temporary_network_error,FAILED,2,0.43,149,1,1,RETRY_PAYMENT,1,2999.0
pay_1216,merch_105,cust_1168,15000,INR,upi,authentication_failure,FAILED,1,0.5,118,1,1,SEND_PAYMENT_LINK,1,15000.0
pay_1217,merch_101,cust_1091,25000,INR,card,authentication_failure,FAILED,3,0.55,132,0,0,STOP,0,0.0
pay_1218,merch_101,cust_1167,999,INR,netbanking,limit_exceeded,FAILED,3,0.58,118,0,0,STOP,0,0.0
pay_1219,merch_102,cust_1200,2999,INR,wallet,temporary_network_error,FAILED,3,0.51,121,0,1,RETRY_PAYMENT,0,0.0
pay_1220,merch_104,cust_1198,25000,INR,netbanking,insufficient_funds,FAILED,3,0.38,149,1,0,STOP,0,0.0
pay_1221,merch_104,cust_1158,9999,INR,upi,temporary_network_error,FAILED,1,0.82,41,0,1,RETRY_PAYMENT,1,9999.0
pay_1222,merch_100,cust_1127,15000,INR,netbanking,insufficient_funds,FAILED,3,0.78,27,0,0,STOP,0,0.0
pay_1223,merch_105,cust_1098,9999,INR,upi,temporary_network_error,FAILED,2,0.31,10,0,1,RETRY_PAYMENT,1,9999.0
pay_1224,merch_102,cust_1155,199,INR,card,authentication_failure,FAILED,1,0.69,97,0,1,SEND_REMINDER,0,0.0
pay_1225,merch_104,cust_1142,1499,INR,card,authentication_failure,FAILED,2,0.47,74,0,1,SEND_REMINDER,1,1499.0
